PROP_ID,SPID,CITY,PRICE,PRICE_SQFT,AREA,TOTAL_LANDMARK_COUNT,PROP_HEADING,DESCRIPTION,PROPERTY_TYPE,FURNISH,FACING,AGE,TOTAL_FLOOR,BEDROOM_NUM,PROP_NAME,BALCONY_NUM,FLOOR_NUM,LATITUDE,LONGITUDE,BHK_BED,LOCALITY_NAME,BUILDING_NAME,SOCIETY_NAME,ADDRESS,TRANSPORATION,ACCOMODATION,LEISURE,EDUCATION,HEALTH,OTHER,AMENITIES_SCORE,FEATURES_SCORE
k70661466,70661466,gurgaon,28000.0,31.0,1647.0,15.0,3 bhk flat in sector 104 gurgaon,"this society is well maintained, and near to dwarka expressway.  additional details :  the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. the society has dedicated security guards for every tower.",residential apartment,Semifurnished,South-West,1-5 Year Old Property,high rise,3.0,godrej summit,4.0,mid rise,28.48379,76.00055,3.0,sector 104 gurgaon,godrej summit,godrej summit,,3.0,3.0,4.0,2.0,1.0,2.0,55,15
q48229495,48229495,gurgaon,28000.0,12.0,2300.0,11.0,3 bhk flat in sector 82 gurgaon,immediate visit possible. call 9999-729-307 for visit growth realtech         additional details :  daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.,residential apartment,Furnished,East,1-5 Year Old Property,high rise,3.0,mapsko royale ville,4.0,mid rise,28.39583,76.96267,3.0,sector 82 gurgaon,mapsko royale ville,mapsko royale ville,sector 82,1.0,2.0,2.0,2.0,1.0,3.0,78,38
a70464684,70464684,gurgaon,28000.0,15.0,1772.0,13.0,2 bhk flat in sector 85 gurgaon,"largest size available, best woodwork, interior, fall ceiling, park facing pool facing flat.  additional details :  piped gas facility is available in the property. the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.",residential apartment,Semifurnished,North-East,1-5 Year Old Property,high rise,2.0,ss the leaf,3.0,mid rise,28.401311,76.9513432,2.0,sector 85 gurgaon,ss the leaf,ss the leaf,069,1.0,2.0,3.0,2.0,1.0,4.0,141,63
s61925006,61925006,gurgaon,28000.0,16.0,1730.0,7.0,3 bhk flat in sector 78 gurgaon,"unused appartment, club, gym, swimming pool, spa, indor games, 3 min walking distance from nh8",residential apartment,Semifurnished,North,1-5 Year Old Property,high rise,3.0,umang monsoon breeze,2.0,mid rise,28.3699015,76.9622501,3.0,sector 78 gurgaon,umang monsoon breeze,umang monsoon breeze,not available,1.0,3.0,1.0,0.0,1.0,1.0,103,63
e70449490,70449490,gurgaon,28000.0,22.0,1245.0,11.0,2 bhk flat in sector 68 gurgaon,"all work has done, mid floor is reedy for rent, facilities are under developing, interior work is decent, amidst developed gurgaon.",residential apartment,Semifurnished,East,Under Construction,high rise,2.0,pareena mi casa,3.0,mid rise,28.3883395,77.0417097,2.0,sector 68 gurgaon,pareena mi casa,pareena mi casa,,3.0,1.0,3.0,2.0,1.0,1.0,99,62
b70874484,70874484,gurgaon,28000.0,14.0,1943.0,6.0,3 bhk flat in sector 107 gurgaon,all luxury work in flat and all immunity are available in society,residential apartment,Semifurnished,North-East,1-5 Year Old Property,high rise,3.0,m3m woodshire,3.0,mid rise,28.50279,76.964006,3.0,sector 107 gurgaon,m3m woodshire,m3m woodshire,,1.0,0.0,1.0,0.0,1.0,3.0,55,15
s70443778,70443778,gurgaon,28000.0,23.0,1180.0,25.0,2 bhk flat in sector 68 gurgaon,brand new flat first time entry,residential apartment,Semifurnished,West,0-1 Year Old Property,high rise,2.0,supertech hues,3.0,high rise,28.387707,77.049362,2.0,sector 68 gurgaon,supertech hues,supertech hues,,0.0,3.0,0.0,0.0,9.0,1.0,87,56
r70627040,70627040,gurgaon,28002.0,16.0,1650.0,10.0,3 bhk flat in sector 102 gurgaon,"gurgaon's most popular society emaar gurgaon greens in sector 102 gurgaon offers 3 bhk apartment. property has 3 bathrooms & 3 balconies attached. flat is constructed on 1650 sq.ft. you get an additional space of servant room. 1 open parking available. placed on 8th of 14 floor in 5-10 years old tower. this is a semi-furnished flat. furnishing options provided - 10 light, 6 fan, 3 ac, 3 wardrobe, 2 geyser, 1 stove, 1 modular kitchen, 1 chimney, 1 curtains and 1 exhaust fan. the flat will be available from sat, 05 aug 2023 for families, single men and single women on any agreement type with a notice of 1 month for a duration of 11 months. with all the highlighted features, we are asking for 28,002 monthly. refundable security deposit is 56000. this flat has all latest feature like power back-up, reserved parking, intercom facility, water storage, feng shui / vaastu compliant, security / fire alarm, internet/wi-fi connectivity, high ceiling height and false ceiling lighting. society provides modern lifestyle facilities like swimming pool, security personnel, maintenance staff, club house / community center, fitness centre / gym, park, lift(s), visitor parking and water softening plant. there are more things to like about this property such as separate entry for servant room, no open drainage around, rain water harvesting, waste disposal, pet friendly, wheelchair friendly and in a gated society. power backup: full. the flat is facing towards east. the flat has vitrified flooring.  additional details :  piped gas facility is available in the property. the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.",residential apartment,Semifurnished,East,5-10 Year Old Property,high rise,3.0,emaar gurgaon greens,3.0,mid rise,28.472552,76.9655,3.0,sector 102 gurgaon,emaar gurgaon greens,emaar gurgaon greens,,1.0,1.0,2.0,2.0,1.0,3.0,108,61
r70779162,70779162,gurgaon,28003.0,16.0,1750.0,11.0,3 bhk flat in sector 109 gurgaon,"gurgaon's most popular society ats tourmaline in sector 109 gurgaon offers 3 bhk apartment. this property is close to school. property has 3 bathrooms & more than 3 balconies attached. the flat consists of 3 bedrooms, built on 1750 sq.ft. & the option for 1 open parking is also available. the building has a total of 27 floors and this property is situated on 11th floor. property is 5-10 years old. it is an unfurnished property. ready to occupy from sat, 12 aug 2023, this property is ideal for families, single men and single women on any agreement type with a notice of 1 month for a duration of 11 months. with all the highlighted features, we are asking for 28,003 monthly. refundable security deposit is 56000. you will also get all modern property feature like power back-up, reserved parking, intercom facility, water storage, security / fire alarm, feng shui / vaastu compliant, high ceiling height, internet/wi-fi connectivity and false ceiling lighting. this place is equipped with quality features like swimming pool, grocery shop, club house / community center, cctv surveillance, fitness centre / gym, park, lift(s), maintenance staff and water softening plant. additional things included here are waste disposal, rain water harvesting, no open drainage around, pet friendly, wheelchair friendly and in a gated society. power backup: full. the flat is north facing. the flat has vitrified flooring. this property has a one-of-a-kind feature - 0 km from delhi.  additional details :  piped gas facility is available in the property. the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.",residential apartment,Unfurnished,North,5-10 Year Old Property,high rise,3.0,ats tourmaline,4.0,high rise,28.515309,77.003236,3.0,sector 109 gurgaon,ats tourmaline,ats tourmaline,,2.0,2.0,3.0,2.0,1.0,1.0,93,52
l70662142,70662142,gurgaon,28500.0,15.0,1816.0,15.0,3 bhk flat in sector 104 gurgaon,"this society is well maintained, and near to dwarka expressway.",residential apartment,Semifurnished,North-East,1-5 Year Old Property,high rise,3.0,godrej summit,4.0,high rise,28.48379,76.00055,3.0,sector 104 gurgaon,godrej summit,godrej summit,,3.0,3.0,4.0,2.0,1.0,2.0,55,15
u66835254,66835254,gurgaon,29000.0,15.0,1816.0,15.0,3 bhk flat in sector 104 gurgaon,"socuety is well maintained and all the amenities are operation, this society is close to dwark expressway    additional details :  the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. the society has dedicated security guards for every tower.",residential apartment,Semifurnished,East,1-5 Year Old Property,high rise,3.0,godrej summit,4.0,low rise,28.48379,76.00055,3.0,sector 104 gurgaon,godrej summit,godrej summit,,3.0,3.0,4.0,2.0,1.0,2.0,47,7
p42716593,42716593,gurgaon,29000.0,13.0,1960.0,11.0,3 bhk flat in sector 82 gurgaon,direct and confirm flats available. call 999-051-3366 growth realtech. keys in hand       additional details :  daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.,residential apartment,Semifurnished,South,1-5 Year Old Property,high rise,3.0,mapsko casa bella,4.0,high rise,28.39379,76.96299,3.0,sector 82 gurgaon,mapsko casa bella,mapsko casa bella,sector 82,1.0,2.0,4.0,2.0,1.0,1.0,92,38
l48566239,48566239,gurgaon,29000.0,10.0,2535.0,11.0,4 bhk flat in sector 82 gurgaon,brand new unused flat available. call 999-051-3366 growth realtech  additional details :  daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.,residential apartment,Furnished,South-West,1-5 Year Old Property,high rise,4.0,mapsko casa bella,4.0,high rise,28.39379,76.96299,4.0,sector 82 gurgaon,mapsko casa bella,mapsko casa bella,sector 82,1.0,2.0,4.0,2.0,1.0,1.0,96,44
h70765960,70765960,gurgaon,29500.0,21.0,1400.0,5.0,2 bhk flat in sector 95 gurgaon,shanti vihar is luxury society with swimming pool skating rink squash court swimming pool garbage disposal entrance lobby tarace garden inside parking visitor parking garden,residential apartment,Furnished,North-East,1-5 Year Old Property,high rise,2.0,awho shanti vihar,4.0,mid rise,28.4143242,76.9081238,2.0,sector 95 gurgaon,awho shanti vihar,awho shanti vihar,,0.0,0.0,0.0,0.0,4.0,1.0,55,15
u70661370,70661370,gurgaon,29500.0,16.0,1816.0,15.0,3 bhk flat in sector 104 gurgaon,"this society is well maintained, and near to dwarka expressway.  additional details :  the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. the society has dedicated security guards for every tower.",residential apartment,Semifurnished,North-East,1-5 Year Old Property,high rise,3.0,godrej summit,4.0,mid rise,28.48379,76.00055,3.0,sector 104 gurgaon,godrej summit,godrej summit,,3.0,3.0,4.0,2.0,1.0,2.0,55,15
l70482308,70482308,gurgaon,29500.0,20.0,1450.0,10.0,3 bhk flat in sector 77 gurgaon,"hi, this property are very amazing in new gurgaon, sector77,ready to move apartment 3bhk plus servant , 1450 sqft & , all size are available this property are connected to nh8 , spr road. this property are very species flat , good greens area and club, call know and best deals for market, any time site visit .  additional details :  piped gas facility is available in the property. the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.",residential apartment,Semifurnished,East,1-5 Year Old Property,high rise,3.0,emaar mgf palm hills,3.0,low rise,28.388365,76.979201,3.0,sector 77 gurgaon,emaar mgf palm hills,emaar mgf palm hills,,1.0,2.0,2.0,2.0,1.0,2.0,99,57
e70872944,70872944,gurgaon,30000.0,19.0,1550.0,14.0,2 bhk flat in sector 104 gurgaon,connectivity with dwarka expressway,residential apartment,Semifurnished,North-East,0-1 Year Old Property,high rise,2.0,puri emerald bay,2.0,mid rise,28.47878,76.99599,2.0,sector 104 gurgaon,puri emerald bay,puri emerald bay,,3.0,2.0,3.0,3.0,1.0,2.0,55,15
v70661554,70661554,gurgaon,30000.0,33.0,893.0,15.0,3 bhk flat in sector 104 gurgaon,"this society is well maintained, and near to dwarka expressway.",residential apartment,Semifurnished,North-East,1-5 Year Old Property,high rise,3.0,godrej summit,4.0,mid rise,28.48379,76.00055,3.0,sector 104 gurgaon,godrej summit,godrej summit,,3.0,3.0,4.0,2.0,1.0,2.0,55,15
n48891527,48891527,gurgaon,30000.0,13.0,2300.0,11.0,3 bhk flat in sector 82 gurgaon,multiple flats available in all sizes. call 9999-729-307 growth realtech. keys in hand         additional details :  daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.,residential apartment,Semifurnished,South-West,1-5 Year Old Property,high rise,3.0,mapsko royale ville,4.0,high rise,28.39583,76.96267,3.0,sector 82 gurgaon,mapsko royale ville,mapsko royale ville,sector 82,1.0,2.0,2.0,2.0,1.0,3.0,72,38
r48114245,48114245,gurgaon,30000.0,15.0,1960.0,11.0,3 bhk flat in sector 82 gurgaon,immediate visit possible. call 999-051-3366 for visit growth realtech    additional details : daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.,residential apartment,Semifurnished,South,1-5 Year Old Property,high rise,3.0,mapsko casa bella,3.0,high rise,28.39379,76.96299,3.0,sector 82 gurgaon,mapsko casa bella,mapsko casa bella,sector 82,1.0,2.0,4.0,2.0,1.0,1.0,64,44
e70461304,70461304,gurgaon,30000.0,22.0,1360.0,10.0,2 bhk flat in sector 81 gurgaon,"bestech ananda in sector 81, gurgaon is a housing society.  available 2bhk with terrace semi furnished apartment with beautiful interior. sector 81 is one of the prime location for staying. close to national highway 48 near by school, shopping mall, hospitals etc.",residential apartment,Semifurnished,North-East,1-5 Year Old Property,high rise,2.0,bestech park view ananda,3.0,high rise,28.390872,76.95272,2.0,sector 81 gurgaon,bestech park view ananda,bestech park view ananda,,2.0,2.0,2.0,1.0,1.0,2.0,130,67
x70358574,70358574,gurgaon,30000.0,23.0,1262.0,11.0,2 bhk flat in sector 70a gurgaon,99acres buy/rent/sell property  app installed  aipl the peaceful homes sector 70a gurgaon | price list & brochure    get best price | possession status | payment plans | official brochure | 3d floor plans. before you buy - browse popular projects from top...  search results  aipl the peaceful,residential apartment,Semifurnished,North-East,0-1 Year Old Property,high rise,2.0,aipl zen residences,3.0,mid rise,28.385039,77.022483,2.0,sector 70a gurgaon,aipl zen residences,aipl zen residences,,1.0,2.0,2.0,1.0,2.0,3.0,55,15
o69993006,69993006,gurgaon,30000.0,99.0,2727.0,11.0,3 bhk flat in sector 102 gurgaon,3 bhk with wooden work complete ...303 gaj /2nd floor the kitchen has been built with modular fittings. no power backup available. the house has muncipal supply. each house has a dedicated water tank. you can easily park your car inside the compound. there is also a lift to make the living more convenient specially for old age people it is under cctv surveillance. the property has a dedicated security guard. call me sweety,residential apartment,Semifurnished,North-East,1-5 Year Old Property,low rise,3.0,bptp amstoria,1.0,low rise,28.474861,76.976292,3.0,sector 102 gurgaon,bptp amstoria,bptp amstoria,jai guru ji,2.0,1.0,4.0,1.0,1.0,2.0,128,57
e42806165,42806165,gurgaon,30000.0,10.0,2535.0,11.0,4 bhk flat in sector 82 gurgaon,immediate visit possible. call 999-051-3366 for visit growth realtech     additional details :  daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.,residential apartment,Semifurnished,North-West,1-5 Year Old Property,high rise,4.0,mapsko casa bella,4.0,high rise,28.39379,76.96299,4.0,sector 82 gurgaon,mapsko casa bella,mapsko casa bella,sector 82,1.0,2.0,4.0,2.0,1.0,1.0,64,44
j70472928,70472928,gurgaon,30000.0,23.0,1303.0,9.0,3 bhk flat in sector 37d gurgaon,this is very nice property for living,residential apartment,Semifurnished,North-East,0-1 Year Old Property,high rise,3.0,bptp spacio,3.0,mid rise,28.444091,76.967096,3.0,sector 37d gurgaon,bptp spacio,bptp spacio,,1.0,1.0,1.0,2.0,1.0,3.0,55,15
e70267226,70267226,gurgaon,30000.0,12.0,2475.0,11.0,4 bhk flat in sector 92 gurgaon,4bhk for sale in bestech park view sanskruti sector 92 gurgaon. middle floor unit and semi - furnished unit. park facing and sun light facing unit.,residential apartment,Semifurnished,East,0-1 Year Old Property,high rise,4.0,bestech park view sanskruti,4.0,mid rise,28.4098256,76.9260559,4.0,sector 92 gurgaon,bestech park view sanskruti,bestech park view sanskruti,sector 84 gurgaon,1.0,1.0,2.0,2.0,1.0,4.0,90,72
k70094444,70094444,gurgaon,30000.0,17.0,1758.0,9.0,3 bhk flat in sector 108 gurgaon,"while theres something for each one of our residents there is also enough for all to enjoy together. the heartsong features approximately 20,000 sq. ft. of centralized community spaces that have been allocated for meaningful hobby and recreation spaces in all towers, engagement venues by design for kids, youth and senior citizens, provision for 2 nursery schools, multipurpose hall for social gatherings and an open-air amphitheatre.    themed landscape  the mlange of activities around every block will keep you engaged and entertained with sculptures, manicured gardens, topiaries and exotic foliage",residential apartment,Semifurnished,North-East,0-1 Year Old Property,high rise,3.0,experion the heartsong,4.0,mid rise,28.51417,76.983935,3.0,sector 108 gurgaon,experion the heartsong,experion the heartsong,,1.0,1.0,3.0,1.0,1.0,2.0,137,57
u70472912,70472912,gurgaon,30000.0,17.0,1763.0,13.0,3 bhk flat in sector 37c gurgaon,this property is ready to move for family who are looking for their living in best location and best price,residential apartment,Semifurnished,North-East,0-1 Year Old Property,high rise,3.0,corona optus,4.0,mid rise,28.451194,76.989289,3.0,sector 37c gurgaon,corona optus,corona optus,,2.0,2.0,2.0,2.0,1.0,4.0,55,15
v70085226,70085226,gurgaon,30000.0,12.0,2320.0,10.0,3 bhk flat in sector 91 gurgaon,"situated in sector 91 gurgaon gurgaon, tarc maceo is a well planned, ready to move society that offers a pleasant living experience to its residents. this is a 3 bhk apartment now available for rent. this property offers access to nearby landmarks and is close to school, close to hospital and close to market. this flat consists of 4 bathrooms & more than 3 balconies. the flat consists of 3 bedrooms, built on 2320 sq.ft. a separate space for study room and servant room is available in this flat. society provides 1 covered parking with this flat. the building has a total of 13 floors and this property is situated on 4th floor. property is 1-5 years old. this property is semi-furnished. equipped with 10 light, 5 fan, 3 wardrobe, 2 geyser, 1 modular kitchen, 1 curtains and 1 exhaust fan. the flat will be available from thu, 06 jul 2023 for family on any agreement type with a notice of 1 month for a duration of 11 months. with all the highlighted features, we are asking for  30,000 monthly. refundable security deposit is  60000. the property comes with power back-up, reserved parking, intercom facility, water storage, security / fire alarm and feng shui / vaastu compliant all inclusive in one. tarc maceo is designed very well to provide modern facilities such as swimming pool, grocery shop, security personnel, maintenance staff, cctv surveillance, club house / community center, fitness centre / gym, lift(s), visitor parking and park. you would also like to know that the property also features rain water harvesting, waste disposal, separate entry for servant room, no open drainage around, corner property, pet friendly, wheelchair friendly and in a gated society. power backup: full. the flat faces north-west. ceramic is used in the floor throughout the residence. you must know unique features about this property, which includes near cpr.",residential apartment,Semifurnished,North-West,1-5 Year Old Property,high rise,3.0,tarc maceo,4.0,mid rise,28.405628,76.926043,3.0,sector 91 gurgaon,tarc maceo,tarc maceo,,1.0,2.0,2.0,2.0,1.0,2.0,108,61
t70148306,70148306,gurgaon,30000.0,20.0,1500.0,15.0,4 bhk flat in sector 83 gurgaon,it is 4 bhk. located in sector 84 . it is a gated community builder floor.,residential apartment,Semifurnished,East,0-1 Year Old Property,low rise,4.0,vatika india next plots,3.0,low rise,28.39661,76.97283,4.0,sector 83 gurgaon,vatika india next plots,vatika india next plots,456,0.0,2.0,1.0,2.0,5.0,4.0,32,7
m70875176,70875176,gurgaon,30000.0,17.0,1745.0,15.0,3 bhk flat in sector 109 gurgaon,all facilities are available in society and all immunity are available,residential apartment,Semifurnished,North-East,1-5 Year Old Property,high rise,3.0,ats kocoon,3.0,mid rise,28.5085746,77.0075055,3.0,sector 109 gurgaon,ats kocoon,ats kocoon,,1.0,3.0,2.0,3.0,1.0,5.0,55,15
v70450298,70450298,gurgaon,30000.0,12.0,2364.0,8.0,4 bhk flat in sector 91 gurgaon,"this is 4bhk property in dlf new town heights sector 91. complete woodwork in rooms with modular kitchen and also fitted chimney, geyser, exhaust fan, ceiling fan etc. it is coner and sun facing property.  it is fresh painted and newly woodwork.",residential apartment,Semifurnished,West,5-10 Year Old Property,high rise,4.0,dlf new town heights,4.0,high rise,28.4014227,76.9171241,4.0,sector 91 gurgaon,dlf new town heights,dlf new town heights,,3.0,2.0,0.0,1.0,1.0,1.0,91,58
d70874824,70874824,gurgaon,30000.0,17.0,1750.0,11.0,3 bhk flat in sector 109 gurgaon,all facilities are available in society,residential apartment,Semifurnished,North-East,0-1 Year Old Property,high rise,3.0,ats tourmaline,4.0,mid rise,28.5117771,77.0028689,3.0,sector 109 gurgaon,ats tourmaline,ats tourmaline,,2.0,2.0,3.0,2.0,1.0,1.0,55,15
b69785172,69785172,gurgaon,30000.0,17.0,1669.0,10.0,3 bhk flat in sector 102 gurgaon,"gurgaon's most popular society shapoorji pallonji joyville gurugram in sector 102 gurgaon offers 3 bhk apartment. property has attached 3 bathrooms & 3 balconies with 3 rooms . flat is constructed on 1669 sq.ft. 1 covered parking available. placed on 1st of 26 floor in 5-10 years old tower. this property is semi-furnished. equipped with 12 light, 5 fan, 5 ac, 3 wardrobe, 3 geyser, 1 modular kitchen, 1 chimney, 1 curtains and 1 exhaust fan. the flat will be available from tue, 20 jun 2023 for family on any agreement type with a notice of 1 month for a duration of 11 months. with all the highlighted features, we are asking for  30,000 monthly. refundable security deposit is  60000. shapoorji pallonji joyville gurugram is designed very well to provide modern facilities such as swimming pool, shopping centre, club house / community center and fitness centre / gym. you would also like to know that the property also features in a gated society. power backup: full.",residential apartment,Semifurnished,not available,5-10 Year Old Property,high rise,3.0,shapoorji pallonji joyville gurugram,3.0,low rise,28.479276836122,76.976094508889,3.0,sector 102 gurgaon,shapoorji pallonji joyville gurugram,shapoorji pallonji joyville gurugram,,2.0,2.0,2.0,2.0,1.0,1.0,30,23
p70855774,70855774,gurgaon,31000.0,18.0,1650.0,10.0,3 bhk flat in sector 102 gurgaon,close to dwarka express way three side open view low density society,residential apartment,Semifurnished,North-East,1-5 Year Old Property,high rise,3.0,emaar gurgaon greens,3.0,mid rise,28.4746969,76.9686267,3.0,sector 102 gurgaon,emaar gurgaon greens,emaar gurgaon greens,,1.0,1.0,2.0,2.0,1.0,3.0,129,52
m70880038,70880038,gurgaon,31000.0,14.0,2067.0,10.0,3 bhk flat in sector 84 gurgaon,"this 3 bhk flat in sector 84 gurgaon is available in alpha corp gurgaonone 84 for rent, one of the most prominent projects for residential flats in gurgaon. property has attached 3 bathrooms & 3 balconies with 3 rooms set in 1550 sq.ft. carpet area. this flat is constructed on 2067 sq.ft. area. an independent servant room is available in this property. this flat lies on the 16th floor of a 26 storey building. well maintained 1-5 years property. this property is semi-furnished. equipped with 1 exhaust fan, 5 fan, 1 geyser, 9 light, 1 modular kitchen and 3 wardrobe. property is ready to be leased on any agreement type from mon, 28 aug 2023 for family only with a notice of 1 month for a duration of 11 months. with all the highlighted features, we are asking for 31,000 monthly and is negotiable. refundable security deposit is 62000.  additional details :  piped gas facility is available in the property. the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.",residential apartment,Semifurnished,East,1-5 Year Old Property,high rise,3.0,alpha corp gurgaonone 84,3.0,high rise,28.406012,76.96562,3.0,sector 84 gurgaon,alpha corp gurgaoNone 84,alpha corp gurgaoNone 84,,0.0,1.0,5.0,2.0,1.0,1.0,26,8
e70341548,70341548,gurgaon,31000.0,17.0,1490.0,9.0,3 bhk flat in sector 79 gurgaon,3 bhk 3 bath near to nh 8 waking distance only 5 minat key in my hand any time visit posibale  additional details :  piped gas facility is available in the property. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. the society has dedicated security guards for every tower.,residential apartment,Semifurnished,South,1-5 Year Old Property,high rise,3.0,mapsko mount ville,4.0,high rise,28.449416,77.041152,3.0,sector 79 gurgaon,mapsko mount ville,mapsko mount ville,1801,3.0,0.0,1.0,2.0,1.0,2.0,126,58
o70510916,70510916,gurgaon,32000.0,18.0,1775.0,10.0,3 bhk flat in sector 37d gurgaon,"gurgaon's most popular society ramprastha primera in sector 37d gurgaon offers 3 bhk apartment. this 3 bhk flat comes with 3 bathrooms set in 1500 sq.ft. super built-up usable area. this flat is constructed on 1750 sq.ft. area. an independent others is available in this property. parking available: 2 covered parking & 1 open parking. this flat lies on the 9th floor of a 22 storey building. well maintained 1-5 years property. this is a semi-furnished flat. already installed 5 ac, 1 chimney, 5 curtains, 1 exhaust fan, 6 fan, 1 geyser, 4 light, 1 modular kitchen, 3 wardrobe and 1 washing machine. ready to occupy from sun, 30 jul 2023, this property is ideal for families, single men and single women on any agreement type with a notice of 1 month for a duration of 11 months. with all the highlighted features, we are asking for 32,000 monthly and is negotiable. refundable security deposit is 64000.",residential apartment,Semifurnished,North-East,1-5 Year Old Property,high rise,3.0,ramprastha primera,3.0,mid rise,28.4522621,76.9731219,3.0,sector 37d gurgaon,ramprastha primera,ramprastha primera,d150,1.0,2.0,2.0,2.0,1.0,2.0,137,57
u70796820,70796820,gurgaon,32000.0,28.0,1125.0,13.0,2 bhk flat in sector 33 gurgaon,"unitech the residences in sector 33, gurgaon is a ready-to-move housing society. it offers apartments in varied budget range. these units are a perfect combination of comfort and style, specifically designed to suit your requirements and conveniences. there are 1bhk, 2bhk, 3bhk and 4bhk apartments available in this project. this housing society is now ready to be called home as families have started moving in. check out some of the features of unitech the residences housing society:  *unitech the residences sector 33 has 25 towers, with 14 floors each and 1400 units on offer.",residential apartment,Semifurnished,East,1-5 Year Old Property,high rise,2.0,unitech the residences,2.0,mid rise,28.429253,77.029756,2.0,sector 33 gurgaon,unitech the residences,unitech the residences,,2.0,2.0,4.0,2.0,1.0,2.0,129,63
z70148350,70148350,gurgaon,32000.0,21.0,1490.0,9.0,3 bhk flat in sector 79 gurgaon,it is located in new gurgaon 3 bhk semi furnished green area swimming pool gym etc it is only for family,residential apartment,Semifurnished,North-East,0-1 Year Old Property,high rise,3.0,mapsko mount ville,3.0,mid rise,28.36235,76.97871,3.0,sector 79 gurgaon,mapsko mount ville,mapsko mount ville,,3.0,0.0,1.0,2.0,1.0,2.0,141,63
m70289106,70289106,gurgaon,32000.0,54.0,591.0,11.0,2 bhk flat in sector 67a gurgaon,"this 2 bhk flat in sector 67a gurgaon is available in pyramid urban for rent, one of the most prominent projects for residential flats in gurgaon. property has 591 sq.ft. carpet area with 2 bathrooms & 1 balcony attached. the flat is built on 591 sq.ft. area. this property has others as well. ease of access to 1 covered parking and 1 open parking within society. this flat is situated at 7th in a tower with 14 floors. this is a 1-5 years old society. it is a furnished property. inclusive of 1 microwave, 2 wardrobe, 2 bed, 1 curtains, 4 fan, 1 chimney, 1 exhaust fan, 5 light, 1 sofa, 1 water purifier, 1 modular kitchen, 1 stove, 1 tv, 1 washing machine, 1 fridge, 2 geyser and 1 dining table. property will be leased for 11 months from mon, 17 jul 2023 to families, single men and single women only with a notice of 1 month for a duration of 11 months. we are demanding 32,000 for this unmatched property. refundable security deposit of 64000 to be paid for finalising the option.",residential apartment,Furnished,North-East,1-5 Year Old Property,high rise,2.0,pyramid urban,1.0,mid rise,28.378112,77.056045,2.0,sector 67a gurgaon,pyramid urban,pyramid urban,123,0.0,1.0,3.0,6.0,0.0,1.0,55,15
t44541389,44541389,gurgaon,32000.0,14.0,1960.0,11.0,3 bhk flat in sector 82 gurgaon,site address : ab2-104 mapsko casa bella. call 999-051-3366 for visit growth realtech      additional details :  daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.,residential apartment,Semifurnished,South,1-5 Year Old Property,high rise,3.0,mapsko casa bella,3.0,mid rise,28.39379,76.96299,3.0,sector 82 gurgaon,mapsko casa bella,mapsko casa bella,sector-82,1.0,2.0,4.0,2.0,1.0,1.0,92,38
v70988786,70988786,gurgaon,32000.0,18.0,1744.0,15.0,3 bhk flat in sector 90 gurgaon,total conectivity of higway and lot off facility are available near this society and too much density are...........,residential apartment,Semifurnished,North-East,1-5 Year Old Property,high rise,3.0,dlf regal gardens,2.0,high rise,28.406885,76.930127,3.0,sector 90 gurgaon,dlf regal gardens,dlf regal gardens,,0.0,6.0,3.0,2.0,3.0,1.0,92,38
