PROP_ID,SPID,CITY,PRICE,PRICE_SQFT,AREA,TOTAL_LANDMARK_COUNT,PROP_HEADING,DESCRIPTION,PROPERTY_TYPE,FURNISH,FACING,AGE,TOTAL_FLOOR,BEDROOM_NUM,PROP_NAME,BALCONY_NUM,FLOOR_NUM,LATITUDE,LONGITUDE,BHK_BED,LOCALITY_NAME,BUILDING_NAME,SOCIETY_NAME,ADDRESS,TRANSPORATION,ACCOMODATION,LEISURE,EDUCATION,HEALTH,OTHER,AMENITIES_SCORE,FEATURES_SCORE
m70897242,70897242,gurgaon,40000.0,14.0,2799.0,46.0,3 bhk independent builder floor in uppals southend,available for rent 311 yards 3bhk ground floor in gated society s block in uppal southend sohna road gurgaon sec 49. call for more information,independent/builder floor,Semifurnished,East,1-5 Year Old Property,low rise,3.0,uppal southend,2.0,low rise,28.409324,77.045716,3.0,uppals southend,uppal southend,uppal southend,ground floor s block 311 yards 3bhk,0.0,4.0,1.0,0.0,22.0,2.0,111,40
c70934272,70934272,gurgaon,40000.0,25.0,1550.0,45.0,3 bhk independent builder floor in sector 50 gurgaon,"this builder floor for rent in sector 50 gurgaon is now available at a monthly rent of  40,000. to book this floor, you need to pay  20000 booking amount immediately. rent excludes electricity & water charges. the builder floor will be available from fri, 01 sep 2023 for single men and family on any agreement type this 3 bhk builder floor consists of 2 bathrooms & 3 balconies space. the floor is spread over built up area of 1550 sq.ft. pooja room space available separately. the building has ample parking space for each floor owners - 1 open parking. this builder floor is on the top floor. this builder floor is 5-10 years old. property is loaded with features like water storage, internet/wi-fi connectivity, recently renovated, airy rooms, natural light and spacious interiors. besides this, this builder floor is waste disposal, no open drainage around, pet friendly and in a gated society. this builder floor is north-east facing. all units in the premises have vitrified flooring.",independent/builder floor,Semifurnished,North-East,5-10 Year Old Property,low rise,3.0,unitech south city 2,3.0,low rise,28.4178347,77.0583463,3.0,sector 50 gurgaon,unitech south city 2,unitech south city 2,,0.0,3.0,3.0,0.0,18.0,2.0,39,26
i70721522,70721522,gurgaon,40000.0,26.0,1500.0,49.0,3 bhk independent builder floor in south city 1,"available on rent in south city-1.  3 bhk, semi furnished with modular kitchen, lights, fans , geyser, cupboard, chimney, exhaust fan, etc....  gated colony and 24 hours security guard   walking distance from huda city centre metro station, signature tower, nh-8. 100 meters all around the shopping complex.",independent/builder floor,Semifurnished,North-East,1-5 Year Old Property,low rise,3.0,,2.0,low rise,28.460089,77.066245,3.0,south city 1,,,,1.0,8.0,0.0,1.0,8.0,1.0,123,55
h69941274,69941274,gurgaon,40000.0,148.0,2430.0,46.0,2 bhk independent builder floor in sector 43 gurgaon,2bhk semi furnished available for rent in sector 43 golf course road. ready to move. this is a good location. available are all furnished. for more details contact me ruchi singh,independent/builder floor,Semifurnished,North-East,1-5 Year Old Property,mid rise,2.0,,1.0,low rise,28.4532404,77.0881034,2.0,sector 43 gurgaon,,,123456,3.0,6.0,0.0,2.0,11.0,3.0,118,47
l70881614,70881614,gurgaon,40000.0,165.0,242.0,45.0,3 bhk independent builder floor in sector 50 gurgaon,3 bhk newly house ready to move property for rent in south city 2 gurgaon 100% power backup very good location  additional details :  piped gas facility is available. the kitchen has been built with modular fittings. partial power backup available.  the house has muncipal supply. each house has a dedicated water tank. you can easily park your car inside the compound. there is also a lift to make the living more convenient specially for old age people it is under cctv surveillance. the property has a dedicated security guard.,independent/builder floor,Semifurnished,North-East,1-5 Year Old Property,low rise,3.0,unitech south city 2,4.0,low rise,28.417831,77.052274,3.0,sector 50 gurgaon,unitech south city 2,unitech south city 2,234,0.0,4.0,2.0,0.0,20.0,2.0,65,40
q70992956,70992956,gurgaon,40000.0,17.0,2300.0,48.0,3 bhk independent builder floor in sector 40 gurgaon,"3bhk ground floor for rent in sector 40, gurgaon",independent/builder floor,Semifurnished,North-East,1-5 Year Old Property,low rise,3.0,,2.0,low rise,28.4489007,77.0578855,3.0,sector 40 gurgaon,,,001,1.0,12.0,1.0,0.0,13.0,2.0,74,30
y69223306,69223306,gurgaon,40000.0,137.0,2610.0,46.0,3 bhk independent builder floor in sector 49 gurgaon,address.....uppal southend sector 49 ss the lilac 2 graund floor available for rent very nice location and sai dham tempal and omaxe mall and sapphire mall and sohna road and dav public school and sai dham tempal and mac donal and other location,independent/builder floor,Unfurnished,North,5-10 Year Old Property,low rise,3.0,ss the lilac,2.0,low rise,28.4091958,77.0478112,3.0,sector 49 gurgaon,ss the lilac,ss the lilac,,0.0,4.0,1.0,0.0,22.0,2.0,49,12
s70383488,70383488,gurgaon,42000.0,19.0,2200.0,27.0,3 bhk independent builder floor in ansal plaza,this is new builder floor for rent in palam vihar its gated society and very prime location floors . many options beautiful const. luxery floor,independent/builder floor,Semifurnished,North,1-5 Year Old Property,mid rise,3.0,,2.0,low rise,28.511407,77.041968,3.0,ansal plaza,,,,0.0,0.0,6.0,0.0,3.0,4.0,38,7
a70478794,70478794,gurgaon,42000.0,140.0,2700.0,,3 bhk independent builder floor in old gurgaon,old gurgaon flat for rent 3 bhk/ 1st floor +300 gaj  bachlor + family allowed  well done area cancativity great call me sweety,independent/builder floor,Semifurnished,East,1-5 Year Old Property,mid rise,3.0,,1.0,low rise,77.02664,28.4595,3.0,old gurgaon,,,vdvfv,0.0,0.0,0.0,0.0,0.0,0.0,109,47
o70910050,70910050,gurgaon,42000.0,40.0,1050.0,45.0,2 bhk independent builder floor in sector 57 gurgaon,"for 2 bhk fully furnished for rent in, sector-57, with, security and more rent immediately. following items are provided 2 air conditioners power bekup refrigerator led tv ro 2 double beds with mattresses drawing room furniture (sofa,) curtains lift & stilt parking complete wood work with wardrobes and cabinets complete fixtures like light, fans, geysers etc  rent 42,000",independent/builder floor,Furnished,East,0-1 Year Old Property,mid rise,2.0,,2.0,low rise,28.4234414,77.0765927,2.0,sector 57 gurgaon,,,block,0.0,4.0,4.0,0.0,15.0,5.0,30,24
d70252796,70252796,gurgaon,42000.0,23.0,1800.0,45.0,3 bhk independent builder floor in sector 50 gurgaon,property available rent south city 2 ground floor 100% power backup more option also available 35000/- first floor another ground floor in 38000/- more inquiry pls contact us.,independent/builder floor,Semifurnished,East,10+ Year Old Property,low rise,3.0,unitech south city 2,2.0,low rise,28.417831,77.052274,3.0,sector 50 gurgaon,unitech south city 2,unitech south city 2,11111,0.0,4.0,2.0,0.0,20.0,2.0,32,7
x68937210,68937210,gurgaon,42000.0,20.0,2100.0,49.0,3 bhk independent builder floor in sector 31 gurgaon,3bhk for rent near huda matro near sector 31 and south city 1 near huda matro near park and school gated floor for rent,independent/builder floor,Semifurnished,North-East,1-5 Year Old Property,low rise,3.0,,2.0,low rise,28.453807,77.0492504,3.0,sector 31 gurgaon,,,009,0.0,10.0,1.0,1.0,15.0,4.0,53,18
l68938020,68938020,gurgaon,42000.0,20.0,2100.0,50.0,3 bhk independent builder floor in sector 41 gurgaon,3bhk for rent ground floor near huda matro near park and school and park and market and gated floor,independent/builder floor,Semifurnished,North-East,1-5 Year Old Property,low rise,3.0,,2.0,low rise,28.4580615,77.0636419,3.0,sector 41 gurgaon,,,009,1.0,10.0,0.0,0.0,8.0,0.0,53,18
w69936056,69936056,gurgaon,42000.0,12.0,3500.0,11.0,4 bhk independent builder floor in sector 102 gurgaon,"explore this spacious builder floor for rent in sector 102 gurgaon at a most competitive price of  42,000 per month. electricity & water charges to be paid to respective authorities on time. the builder floor will be available from wed, 28 jun 2023 for family on any agreement type. property has 4 bathrooms attached & more than 3 balconies. the floor is spread over carpet area of 3500 sq.ft. servant room and pooja room space available separately. premises has 1 covered parking and 1 open parking. this builder floor is on the 1st floor. this builder floor is 1-5 years old. property features - feng shui / vaastu compliant, false ceiling lighting and high ceiling height. this property is corner property, pet friendly and in a gated society. this floor is north-east facing. marble flooring is used in this builder floor.",independent/builder floor,Semifurnished,North-East,1-5 Year Old Property,low rise,4.0,bptp amstoria,4.0,low rise,28.474861,76.976292,4.0,sector 102 gurgaon,bptp amstoria,bptp amstoria,500,2.0,1.0,4.0,1.0,1.0,2.0,14,7
v70687674,70687674,gurgaon,42000.0,23.0,1800.0,47.0,3 bhk independent builder floor in sector 46 gurgaon,"this is for rent 3 bhk ground floor sec 46 for family  with car parking  near walking distance market subbash chowk, nh8 near main road, sohna road near gold course road near all bank and atm  all wooden work is complete  all facilities is available etc",independent/builder floor,Semifurnished,North-East,1-5 Year Old Property,low rise,3.0,new and good builder floor,2.0,low rise,28.4345552,77.0578855,3.0,sector 46 gurgaon,new and good builder floor,new and good builder floor,,0.0,4.0,2.0,0.0,20.0,1.0,11,0
f69563126,69563126,gurgaon,43000.0,20.0,2200.0,46.0,3 bhk independent builder floor in sector 51 gurgaon,"this beautiful 3 bhk builder floor for rent in sector 51 gurgaon in huda floor sector 51, gurgaon is now available. the rent of this property is 40,000. you need to additionally charges such as 2000 monthly maintenance for this property. booking amount is 25000. electricity charges & water charges shall be payable as per schedule. the builder floor will be available from thu, 15 jun 2023 for family on any agreement type this semi-furnished floor comes with 3 bathrooms & more than 3 balconies. this property is built on a carpet area of 2000 sq.ft. parking will not be a problem as the builder has provided 1 covered parking and 1 open parking for each floor. this builder floor is on the 2nd floor. this builder floor is 1-5 years old. property is loaded with features like water storage, feng shui / vaastu compliant, centrally air conditioned, security / fire alarm, natural light and private garden / terrace. besides this, this builder floor is waste disposal, rain water harvesting, bank attached property, corner property, pet friendly, wheelchair friendly and in a gated society. this builder floor is north-east facing. all units in the premises have marble flooring.",independent/builder floor,Semifurnished,North-East,1-5 Year Old Property,mid rise,3.0,huda floor sector 51,4.0,low rise,28.428074,77.0650809,3.0,sector 51 gurgaon,huda floor sector 51,huda floor sector 51,235,0.0,4.0,3.0,0.0,21.0,2.0,81,21
c70048906,70048906,gurgaon,44000.0,18.0,2350.0,48.0,3 bhk independent builder floor in sector 45 gurgaon,"this is for rent 3 bhk semi furnished second floor sec 46 for family with lift and car parking  near walking huda market subbash chowk, nh8 near main road, unitech cyber park near hsbc unitech 2km distance hudda matro station  near all bank and atm  all wooden work is complete  all facilities is available etc",independent/builder floor,Semifurnished,North,1-5 Year Old Property,low rise,3.0,new and good builder floor,2.0,low rise,28.4439933,77.06652,3.0,sector 45 gurgaon,new and good builder floor,new and good builder floor,,1.0,11.0,1.0,1.0,14.0,1.0,23,13
t70081122,70081122,gurgaon,44000.0,22.0,1950.0,47.0,3 bhk independent builder floor in sector 46 gurgaon,"this is for rent 3 bhk semi furnished second floor sec 46 for family with lift and car parking  near walking huda market subbash chowk, nh8 near main road, unitech cyber park near hsbc unitech 2km distance hudda matro station  near all bank and atm  all wooden work is complete  all facilities is available etc",independent/builder floor,Semifurnished,North-East,0-1 Year Old Property,mid rise,3.0,new and good builder floor,2.0,mid rise,28.4358134,77.0605852,3.0,sector 46 gurgaon,new and good builder floor,new and good builder floor,,0.0,10.0,2.0,0.0,15.0,1.0,19,7
s70068304,70068304,gurgaon,44900.0,19.0,2350.0,44.0,3 bhk independent builder floor in sector 52 gurgaon,"this is for rent 3 bhk semi furnished second floor sec 52 for family with lift and car parking  near walking huda market subbash chowk, nh8 near main road, unitech cyber park near hsbc unitech 2km distance hudda matro station  near all bank and atm  all wooden work is complete  all facilities is available etc",independent/builder floor,Semifurnished,North,1-5 Year Old Property,mid rise,3.0,new and good builder floor,2.0,low rise,28.4354721,77.0823482,3.0,sector 52 gurgaon,new and good builder floor,new and good builder floor,,0.0,5.0,1.0,0.0,8.0,6.0,19,7
y70703466,70703466,gurgaon,45000.0,28.0,1600.0,48.0,3 bhk independent builder floor in sector 54 gurgaon,available for rent 4bhk suncity township sector 54 near repot metro 54  additional details :  the kitchen has been built with modular fittings. no power backup available.  the house has muncipal supply. each house has a dedicated water tank. you can easily park your car inside the compound. the property has a dedicated security guard.,independent/builder floor,Semifurnished,East,1-5 Year Old Property,low rise,3.0,suncity township,3.0,low rise,28.433339,77.105472,3.0,sector 54 gurgaon,suncity township,suncity township,d block,4.0,6.0,1.0,0.0,8.0,4.0,53,18
g70866094,70866094,gurgaon,45000.0,25.0,1750.0,45.0,3 bhk independent builder floor in sector 50 gurgaon,"explore this spacious builder floor for rent in sector 50 gurgaon at a most competitive price of  45,000 per month. additional charges includes 1200 monthly maintenance. mark this yours by paying  20000 booking amount only. electricity & water charges to be paid to respective authorities on time. the builder floor will be available from sun, 20 aug 2023 for family on any agreement type property has 3 bathrooms attached & 2 balconies. this property is built on a built up area of 1750 sq.ft. additional space available to use as others. premises has 1 open parking. this floor is on the top floor in a tower of 2 floors. this floor is actually just 5-10 years old.",independent/builder floor,Semifurnished,West,5-10 Year Old Property,low rise,3.0,unitech south city 2,2.0,low rise,28.4160426,77.0593246,3.0,sector 50 gurgaon,unitech south city 2,unitech south city 2,aa-001,0.0,3.0,3.0,0.0,19.0,2.0,28,16
z70725188,70725188,gurgaon,45000.0,225.0,1800.0,46.0,2 bhk independent builder floor in sector 43 gurgaon,2 bhk house for rent sector 43  its is fully furnished flat in this area  daily use accoresious win walking distance,independent/builder floor,Furnished,North-East,0-1 Year Old Property,mid rise,2.0,,0.0,low rise,28.4532404,77.0881034,2.0,sector 43 gurgaon,,,,3.0,6.0,0.0,2.0,11.0,3.0,107,34
q69060534,69060534,gurgaon,45000.0,10.0,4480.0,11.0,4 bhk independent builder floor in sector 102 gurgaon,this property is available for rent with lush green view from balacony kids play are in house club school hospital daily needs shop two car park for each floor three layers of security on main dwarka expressway way for more details and site vist please call us,independent/builder floor,Semifurnished,East,1-5 Year Old Property,low rise,4.0,bptp amstoria,4.0,low rise,28.474861,76.976292,4.0,sector 102 gurgaon,bptp amstoria,bptp amstoria,175,2.0,1.0,4.0,1.0,1.0,2.0,53,18
k70884654,70884654,gurgaon,45000.0,27.0,1650.0,46.0,3 bhk independent builder floor in uppals southend,available for rent in uppal southend 3 bhk   second floors 100 power backup fully furnished  wooden work complete park near malls market school malls,independent/builder floor,Furnished,North-East,1-5 Year Old Property,low rise,3.0,uppal southend,2.0,low rise,28.4107213,77.0465652,3.0,uppals southend,uppal southend,uppal southend,,0.0,4.0,1.0,0.0,21.0,2.0,30,13
o70833298,70833298,gurgaon,45000.0,23.0,1950.0,44.0,2 bhk independent builder floor in dlf phase 3,available for rent in dlf phase 3 .2 bhk semi furnished ground floor very good location near to dlf cyber city udyog vihar nh8 ambience mall,independent/builder floor,Semifurnished,North-East,5-10 Year Old Property,low rise,2.0,cyber city,4.0,low rise,28.4934896,77.1039288,2.0,dlf phase 3,cyber city,cyber city,dlf city phase 2,6.0,7.0,0.0,0.0,19.0,1.0,46,18
p69454060,69454060,gurgaon,45000.0,40.0,1100.0,45.0,2 bhk independent builder floor in sector 57 gurgaon,"this beautiful 2 bhk builder floor for rent in sector 57 gurgaon in gurgaon is now available. the rent of this property is 4500, but it is negotiable. the builder floor will be available from sat, 03 jun 2023 for families, single men and single women on any agreement type. this furnished floor comes with 2 bathrooms & 2 balconies. this property is built on a carpet area of 1100 sq.ft. additional space available to use as others. the building has ample parking space for each floor owners - 1 covered parking and 1 open parking. this floor is on the 1st floor in a tower of 4 floors. this floor is actually just 0-1 year old.",independent/builder floor,Furnished,East,0-1 Year Old Property,mid rise,2.0,,2.0,low rise,28.4234414,77.0765927,2.0,sector 57 gurgaon,,,,0.0,4.0,4.0,0.0,15.0,5.0,45,11
i70627778,70627778,gurgaon,45000.0,18.0,2500.0,45.0,3 bhk independent builder floor in sector 57 gurgaon,"carefully laid out in the prime location of gurgaon, this spacious 3 bhk builder floor for rent in sector 57 gurgaon is now available for  45,000 monthly. the builder floor will be available from sat, 05 aug 2023 for family on any agreement type this semi-furnished floor comes with 3 bathrooms & 2 balconies. this property is built on a carpet area of 2500 sq.ft. the building has ample parking space for each floor owners - 2 covered parking and 1 open parking. this property is on top floor in a 3 floors building. this property is well-maintained and is 0-1 year old.",independent/builder floor,Semifurnished,North-East,0-1 Year Old Property,low rise,3.0,,2.0,low rise,28.4234414,77.0765927,3.0,sector 57 gurgaon,,,,0.0,4.0,4.0,0.0,15.0,5.0,0,0
r69810218,69810218,gurgaon,45000.0,32.0,1400.0,47.0,3 bhk independent builder floor in sushant lok phase 2,"carefully laid out in the prime location of gurgaon, this spacious 3 bhk builder floor for rent in sushant lok phase 2 is now available for 45,000 monthly. electricity charges & water charges shall be payable as per schedule. the builder floor will be available from fri, 30 jun 2023 for family on any agreement type. property has 3 bathrooms attached & 2 balconies. the entire set up is built on carpet area of 1400 sq.ft. you will get an extra pooja room and servant room space to use. parking will not be a problem as the builder has provided 2 covered parking and 1 open parking for each floor. this property is on 2nd floor in a 4 floors building. this property is well-maintained and is 0-1 year old.  additional details :  the kitchen has been built with modular fittings. partial power backup available.  the house has muncipal supply. each house has a dedicated water tank. you can easily park your car inside the compound. there is also a lift to make the living more convenient specially for old age people it is under cctv surveillance. the property has a dedicated security guard.",independent/builder floor,Semifurnished,South,1-5 Year Old Property,mid rise,3.0,,2.0,low rise,28.423151,77.08816,3.0,sushant lok phase 2,,,242,3.0,5.0,2.0,0.0,8.0,5.0,53,18
n69902522,69902522,gurgaon,45000.0,19.0,2350.0,44.0,3 bhk independent builder floor in sector 52 gurgaon,"this is for rent 3 bhk semi furnished second floor sec 52 for family with lift and car parking  near walking huda market subbash chowk, nh8 near main road, unitech cyber park near hsbc unitech 2km distance hudda matro station  near all bank and atm  all wooden work is complete  all facilities is available etc",independent/builder floor,Semifurnished,North-East,1-5 Year Old Property,mid rise,3.0,new and good builder floor,2.0,low rise,28.4354721,77.0823482,3.0,sector 52 gurgaon,new and good builder floor,new and good builder floor,,0.0,5.0,1.0,0.0,8.0,6.0,19,7
u68935532,68935532,gurgaon,45000.0,33.0,1350.0,49.0,2 bhk independent builder floor in sector 31 gurgaon,2bhk for rent south city 1 and sector 31 near huda matro gated floor and 24 hours gard and gated floor for rent,independent/builder floor,Semifurnished,North-East,1-5 Year Old Property,low rise,2.0,,2.0,low rise,28.453807,77.0492504,2.0,sector 31 gurgaon,,,009,0.0,10.0,1.0,1.0,15.0,4.0,53,18
t61145634,61145634,gurgaon,46000.0,14.0,3200.0,11.0,4 bhk independent builder floor in sector 102 gurgaon,this property available for rent with all modern amenities in gated society on dwarka expressway gurgaon,independent/builder floor,Semifurnished,North,0-1 Year Old Property,low rise,4.0,bptp amstoria,4.0,low rise,28.474861,76.976292,4.0,sector 102 gurgaon,bptp amstoria,bptp amstoria,,2.0,1.0,4.0,1.0,1.0,2.0,126,55
d69922392,69922392,gurgaon,46000.0,38.0,1200.0,44.0,2 bhk independent builder floor in sector 52 gurgaon,"check out this well-constructed builder floor for rent in sector 52 gurgaon. you can rent this property for 46,000. ready to occupy from tue, 27 jun 2023 to families, single men and single women on any agreement type. tenants need to serve a prior notice of 1 month. property has 2 bathrooms attached & 2 balconies. the floor is spread over carpet area of 1200 sq.ft. premises has 1 covered parking. this floor is on the 1st floor in a tower of 4 floors. this floor is actually just 0-1 year old.",independent/builder floor,Furnished,East,0-1 Year Old Property,mid rise,2.0,,2.0,low rise,28.4354721,77.0823482,2.0,sector 52 gurgaon,,,1234,0.0,5.0,1.0,0.0,8.0,6.0,47,18
r70268724,70268724,gurgaon,46000.0,145.0,2844.0,42.0,3 bhk independent builder floor in cyber city,"available for rent 3bhk fully furnished attaced bathroom drawning dining and modern kitchen complete wooden work excellent location ready to move , near cyber city and udhog vihar",independent/builder floor,Furnished,North,0-1 Year Old Property,low rise,3.0,,3.0,low rise,28.496058,77.088872,3.0,cyber city,,,,5.0,8.0,0.0,0.0,15.0,1.0,111,41
l70726994,70726994,gurgaon,47000.0,26.0,2000.0,45.0,4 bhk independent builder floor in sushant lok phase 3,top floor new 4 bhk 4 bath in a good location of sl3. no ac provided . available for rent for only working family  very near to golf course extension road call for visit and deal,independent/builder floor,Semifurnished,West,1-5 Year Old Property,low rise,4.0,sushant lok 3,4.0,low rise,28.42348,77.08451,4.0,sushant lok phase 3,sushant lok 3,sushant lok 3,top floor with lift,0.0,4.0,4.0,0.0,9.0,5.0,6,0
d69473432,69473432,gurgaon,47000.0,151.0,2799.0,46.0,3 bhk independent builder floor in uppals southend,address.....uppal southend sector 49 s blook available for rent full furnished homes  very nice location and sohna road and dav public school and sai dham tempal and omaxe mall and sapphire mall and sohna road and new flay over rajiv chook to sohna,independent/builder floor,Furnished,West,5-10 Year Old Property,low rise,3.0,uppal southend,2.0,low rise,28.4107213,77.0465652,3.0,uppals southend,uppal southend,uppal southend,,0.0,4.0,1.0,0.0,21.0,2.0,44,7
g70586242,70586242,gurgaon,48000.0,22.0,2100.0,48.0,3 bhk independent builder floor in sector 46 gurgaon,"this is for rent 3 bhk semi furnished second floor house sec 46 for family and bachelor  with 2ac with lift and car parking  near walking huda market subbash chowk, nh8 near main road, unitech cyber park near hsbc unitech 2km distance hudda matro station  near all bank and atm  all wooden work is complete  all facilities is available etc",independent/builder floor,Semifurnished,North-East,0-1 Year Old Property,mid rise,3.0,new and good builder floor,2.0,mid rise,28.4325852,77.0560626,3.0,sector 46 gurgaon,new and good builder floor,new and good builder floor,,0.0,4.0,2.0,0.0,22.0,1.0,17,0
h70921972,70921972,gurgaon,49500.0,24.0,2000.0,49.0,3 bhk independent builder floor in sector 31 gurgaon,"3bhk semi furnished floor for rent in sector 31 gurgaon stilt parking with lift  other amenities like water storage, park, security, intercom etc. walking distance to huda market close to huda metro station and cyber park for more information call us..",independent/builder floor,Semifurnished,North-East,0-1 Year Old Property,mid rise,3.0,,2.0,low rise,28.453807,77.0492504,3.0,sector 31 gurgaon,,,001,0.0,10.0,1.0,1.0,15.0,4.0,74,30
s68835178,68835178,gurgaon,50000.0,277.0,1620.0,49.0,3 bhk independent builder floor in south city 1,3bhk 2batroom for rent new flor near huda matro with lift and stilt parking and ac gated floor,independent/builder floor,Semifurnished,North-East,0-1 Year Old Property,mid rise,3.0,,2.0,low rise,28.460089,77.066245,3.0,south city 1,,,009,1.0,8.0,0.0,1.0,8.0,1.0,47,18
x70590852,70590852,gurgaon,50000.0,29.0,1724.0,46.0,3 bhk independent builder floor in nirvana country,available for first floor for rent in nirvana country woodstock floors 300 sq yard 3 bedrooms 3 bathrooms drawing dining kitchen wood work complete gated and security power backup good location and conner property,independent/builder floor,Semifurnished,South-East,5-10 Year Old Property,low rise,3.0,woodstock floors,3.0,low rise,28.409065,77.059642,3.0,nirvana country,woodstock floors,woodstock floors,w block,0.0,4.0,2.0,0.0,21.0,2.0,114,49
g70897994,70897994,gurgaon,50000.0,20.0,2500.0,15.0,3 bhk independent builder floor in sector 48 gurgaon,"check out this well-constructed builder floor for rent in sector 48 gurgaon. this property option is in vipul world. you can rent this property for 50,000. you need to additionally charges such as 5000 monthly maintenance for this property. booking amount is 50000. electricity charges & water charges shall be payable as per schedule. the builder floor will be available from sat, 19 aug 2023 for family on any agreement type this 3 bhk builder floor consists of 3 bathrooms & 2 balconies space. this property is built on a super built up area of 2500 sq.ft. additional space available to use as study room and servant room. premises has 2 covered parking and 1 open parking. this builder floor is on the 2nd floor. this builder floor is 5-10 years old.  additional details :  the kitchen has been built with modular fittings. partial power backup available.  the house has muncipal supply. you can easily park your car inside the compound. there is also a lift to make the living more convenient specially for old age people it is under cctv surveillance. the property has a dedicated security guard.",independent/builder floor,Semifurnished,North,5-10 Year Old Property,low rise,3.0,vipul world,2.0,low rise,28.412173,77.0361,3.0,sector 48 gurgaon,vipul world,vipul world,000,1.0,2.0,2.0,2.0,5.0,3.0,20,7
e70076848,70076848,gurgaon,50000.0,15.0,3240.0,45.0,3 bhk independent builder floor in sector 50 gurgaon,"available for rent 3 bhk with servent in g block south city 2 is situated in gurgaon. the flat is close to school, close to market and close to hospital. this 3 bhk flat comes with 2 bathrooms set in usable area. the flat consists of 3 bedrooms, built on 1300 sq.ft. the building has a total of 3 floors and this property is situated on ground floor. property is 5 to10 years old. the flat has mosaic flooring. one of the highlights of this property is gated community front and backyard , this place is equipped with quality features like maintenance staff and visitor parking. additional things included here are pet friendly, wheelchair friendly and in a gated society.full power backup",independent/builder floor,Semifurnished,North-East,5-10 Year Old Property,low rise,3.0,unitech south city 2,2.0,low rise,28.417831,77.052274,3.0,sector 50 gurgaon,unitech south city 2,unitech south city 2,block,0.0,4.0,2.0,0.0,20.0,2.0,118,55
n70919304,70919304,gurgaon,50000.0,22.0,2200.0,48.0,3 bhk independent builder floor in sector 40 gurgaon,"3bhk semi furnished floor for rent in sector 40 gurgaon stilt parking with lift  other amenities like water storage, park, security, intercom etc. walking distance to huda market close to huda metro station and cyber park for more information call us..",independent/builder floor,Semifurnished,North-East,0-1 Year Old Property,mid rise,3.0,,2.0,low rise,28.4489007,77.0578855,3.0,sector 40 gurgaon,,,001,1.0,12.0,1.0,0.0,13.0,2.0,67,23
u70529834,70529834,gurgaon,50000.0,232.0,1935.0,3.0,3 bhk independent builder floor in dlf phase 2,available for rent 3bhk fully furnished in dlf phase 2 gurgaon,independent/builder floor,Furnished,East,5-10 Year Old Property,low rise,3.0,dlf city plots phase 2,2.0,low rise,28.4889627,77.0866646,3.0,dlf phase 2,dlf city plots phase 2,dlf city plots phase 2,k block,0.0,0.0,1.0,1.0,1.0,0.0,14,7
u70087426,70087426,gurgaon,50000.0,30.0,1625.0,46.0,3 bhk independent builder floor in sushant lok phase 1,"looking for a spacious and convenient builder floor for rent in sector 43, gurgaon. look no further than this 1640 sq ft builder floor in ansal sushant lok i. the semi-furnished property features 3.5 bedrooms and 3 bathrooms, making it an ideal choice for families or professionals looking to live in a well-connected area. enjoy stunning road views from the comfort of your home, and take advantage of convenient amenities like an attached market, 24x7 security, pet area, atms, built-in wardrobes, electricity backup, intercom, security staff, cctv security, and cleaning services to ensure that you don't have to face any inconvenience while living here. this builder floor is available at a monthly rent of inr 50,000, which is incredibly reasonable when you consider all that it has to offer. plus, its close proximity to key locations make it an ideal location for your new home",independent/builder floor,Semifurnished,East,0-1 Year Old Property,low rise,3.0,sushant lok 1 builder floors,3.0,low rise,28.455618,77.083076,3.0,sushant lok phase 1,sushant lok 1 builder floors,sushant lok 1 builder floors,2238,2.0,6.0,0.0,2.0,10.0,3.0,44,18
z70463660,70463660,gurgaon,50000.0,27.0,1800.0,27.0,3 bhk independent builder floor in palam vihar,"carefully laid out in the prime location of gurgaon, this spacious 3 bhk builder floor for rent in palam vihar is now available for  50,000 monthly. electricity & water charges are all excluded in rent. the builder floor will be available from tue, 15 aug 2023 for family on any agreement type. this semi-furnished floor comes with 3 bathrooms & 2 balconies. the entire set up is built on carpet area of 1800 sq.ft. premises has 2 covered parking. this builder floor is on the 2nd floor. this builder floor is 0-1 year old. this property has basic facilities such as feng shui / vaastu compliant, internet/wi-fi connectivity and centrally air conditioned. other highlights are pet friendly, wheelchair friendly and in a gated society. this property faces north direction. flooring done in the premises is high quality marble.",independent/builder floor,Semifurnished,North,0-1 Year Old Property,mid rise,3.0,,2.0,low rise,28.5129305,77.037736,3.0,palam vihar,,,,0.0,0.0,6.0,0.0,3.0,4.0,44,22
o70931992,70931992,gurgaon,50000.0,37.0,1350.0,42.0,2 bhk independent builder floor in cyber city,available for rent in dlf city phase 4 .2 bhk full furnished opp to m g road metro station iffco chowk nh8,independent/builder floor,Furnished,North-East,1-5 Year Old Property,mid rise,2.0,dlf cyber sez building 14,4.0,low rise,28.496058,77.088872,2.0,cyber city,dlf cyber sez building 14,dlf cyber sez building 14,dlf phase 2,5.0,8.0,0.0,0.0,15.0,1.0,53,18
